,close_price,position,action
521,142.279999,LONG,HOLD
522,142.279999,FLAT,SELL
523,142.080002,FLAT,HOLD
524,142.080002,FLAT,HOLD
525,142.080002,FLAT,HOLD
526,142.649994,FLAT,HOLD
527,142.649994,FLAT,HOLD
528,142.649994,FLAT,HOLD
529,142.490005,FLAT,HOLD
530,142.490005,FLAT,HOLD
531,142.490005,FLAT,HOLD
532,141.470001,FLAT,HOLD
533,141.470001,FLAT,HOLD
534,141.470001,FLAT,HOLD
535,143.479996,FLAT,HOLD
536,143.479996,FLAT,HOLD
537,143.479996,FLAT,HOLD
538,146.380005,FLAT,HOLD
539,146.380005,FLAT,HOLD
540,146.380005,FLAT,HOLD
541,145.990005,FLAT,HOLD
542,145.990005,LONG,BUY
543,145.990005,LONG,HOLD
544,147.039993,LONG,HOLD
545,147.039993,LONG,HOLD
546,147.039993,LONG,HOLD
547,148.699997,LONG,HOLD
548,148.699997,LONG,HOLD
549,148.699997,LONG,HOLD
550,151.869995,LONG,HOLD
551,151.869995,LONG,HOLD
552,151.869995,LONG,HOLD
553,152.190002,LONG,HOLD
554,152.190002,LONG,HOLD
555,152.190002,LONG,HOLD
556,153.509995,LONG,HOLD
557,153.509995,LONG,HOLD
558,153.509995,LONG,HOLD
559,151.460007,LONG,HOLD
560,151.460007,LONG,HOLD
561,151.460007,LONG,HOLD
562,137.669998,LONG,HOLD
563,137.669998,LONG,HOLD
564,137.669998,LONG,HOLD
565,138.5,LONG,HOLD
566,138.5,LONG,HOLD
567,138.5,LONG,HOLD
568,139.789993,LONG,HOLD
569,139.789993,FLAT,SELL
570,139.789993,FLAT,HOLD
571,143.100006,FLAT,HOLD
572,143.100006,FLAT,HOLD
573,143.100006,FLAT,HOLD
574,141.179993,FLAT,HOLD
575,141.179993,FLAT,HOLD
576,141.179993,FLAT,HOLD
577,147.679993,FLAT,HOLD
578,147.679993,FLAT,HOLD
579,147.679993,FLAT,HOLD
580,147.029999,FLAT,HOLD
581,147.029999,FLAT,HOLD
582,147.029999,FLAT,HOLD
583,148.740005,FLAT,HOLD
584,148.740005,FLAT,HOLD
585,148.740005,FLAT,HOLD
586,147.600006,FLAT,HOLD
587,147.600006,FLAT,HOLD
588,147.600006,FLAT,HOLD
589,150.770004,FLAT,HOLD
590,150.770004,FLAT,HOLD
591,150.770004,FLAT,HOLD
592,150.070007,FLAT,HOLD
593,150.070007,FLAT,HOLD
594,150.070007,LONG,BUY
595,150.669998,LONG,HOLD
596,150.669998,LONG,HOLD
597,150.669998,LONG,HOLD
598,150.869995,LONG,HOLD
599,150.869995,LONG,HOLD
600,150.869995,LONG,HOLD
601,150.929993,LONG,HOLD
602,150.929993,LONG,HOLD
603,150.929993,LONG,HOLD
604,155.490005,LONG,HOLD
605,155.490005,FLAT,SELL
606,155.490005,FLAT,HOLD
607,154.559998,FLAT,HOLD
608,154.559998,FLAT,HOLD
609,154.559998,FLAT,HOLD
610,154.919998,FLAT,HOLD
611,154.919998,FLAT,HOLD
612,154.919998,FLAT,HOLD
613,150.529999,LONG,BUY
614,150.529999,LONG,HOLD
615,150.529999,LONG,HOLD
616,156.600006,LONG,HOLD
617,156.600006,LONG,HOLD
618,156.600006,LONG,HOLD
619,156.139999,LONG,HOLD
620,156.139999,LONG,HOLD
621,156.139999,FLAT,SELL
622,159.410004,FLAT,HOLD
623,159.410004,FLAT,HOLD
624,159.410004,FLAT,HOLD
625,157.729996,FLAT,HOLD
626,157.729996,FLAT,HOLD
627,157.729996,FLAT,HOLD
628,154.860001,FLAT,HOLD
629,154.860001,LONG,BUY
630,154.860001,LONG,HOLD
631,154.399994,FLAT,SELL
632,154.399994,LONG,BUY
633,154.399994,FLAT,SELL
634,155.470001,FLAT,HOLD
635,155.470001,FLAT,HOLD
636,155.470001,FLAT,HOLD
637,156.009995,FLAT,HOLD
638,156.009995,FLAT,HOLD
639,156.009995,FLAT,HOLD
640,171.949997,FLAT,HOLD
641,171.949997,FLAT,HOLD
642,171.949997,FLAT,HOLD
643,166.149994,FLAT,HOLD
644,166.149994,FLAT,HOLD
645,166.149994,FLAT,HOLD
646,162.779999,LONG,BUY
647,162.779999,LONG,HOLD
648,162.779999,LONG,HOLD
649,163.860001,LONG,HOLD
650,163.860001,LONG,HOLD
651,163.860001,LONG,HOLD
652,166.619995,LONG,HOLD
653,166.619995,LONG,HOLD
654,166.619995,FLAT,SELL
655,167.240005,FLAT,HOLD
656,167.240005,LONG,BUY
657,167.240005,LONG,HOLD
658,168.100006,LONG,HOLD
659,168.100006,LONG,HOLD
660,168.100006,LONG,HOLD
661,171.25,FLAT,SELL
662,171.25,FLAT,HOLD
663,171.25,FLAT,HOLD
664,169.380005,LONG,BUY
665,169.380005,LONG,HOLD
666,169.380005,LONG,HOLD
667,169.960007,LONG,HOLD
668,169.960007,LONG,HOLD
669,169.960007,LONG,HOLD
670,168.649994,FLAT,SELL
671,168.649994,FLAT,HOLD
672,168.649994,FLAT,HOLD
673,169.139999,FLAT,HOLD
674,169.139999,FLAT,HOLD
675,169.139999,FLAT,HOLD
676,170.339996,FLAT,HOLD
677,170.339996,FLAT,HOLD
678,170.339996,FLAT,HOLD
679,172.509995,FLAT,HOLD
680,172.509995,FLAT,HOLD
681,172.509995,FLAT,HOLD
682,174.179993,FLAT,HOLD
683,174.179993,FLAT,HOLD
684,174.179993,FLAT,HOLD
685,176.059998,FLAT,HOLD
686,176.059998,FLAT,HOLD
687,176.059998,FLAT,HOLD
688,176.919998,FLAT,HOLD
689,176.919998,FLAT,HOLD
690,176.919998,FLAT,HOLD
691,177.850006,FLAT,HOLD
692,177.850006,FLAT,HOLD
693,177.850006,FLAT,HOLD
694,176.380005,FLAT,HOLD
695,176.380005,FLAT,HOLD
696,176.380005,FLAT,HOLD
697,173.550003,FLAT,HOLD
698,173.550003,FLAT,HOLD
699,173.550003,FLAT,HOLD
700,174.990005,FLAT,HOLD
701,174.990005,FLAT,HOLD
702,174.990005,FLAT,HOLD
703,176.399994,FLAT,HOLD
704,176.399994,FLAT,HOLD
705,176.399994,FLAT,HOLD
706,175.899994,FLAT,HOLD
707,175.899994,FLAT,HOLD
708,175.899994,FLAT,HOLD
709,172.110001,FLAT,HOLD
710,172.110001,LONG,BUY
711,172.110001,LONG,HOLD
712,172.5,LONG,HOLD
713,172.5,LONG,HOLD
714,172.5,FLAT,SELL
715,173.169998,FLAT,HOLD
716,173.169998,FLAT,HOLD
717,173.169998,FLAT,HOLD
718,173.789993,FLAT,HOLD
719,173.789993,FLAT,HOLD
720,173.789993,FLAT,HOLD
721,175.410004,FLAT,HOLD
722,175.410004,FLAT,HOLD
723,175.410004,FLAT,HOLD
724,176.729996,FLAT,HOLD
725,176.729996,FLAT,HOLD
726,176.729996,FLAT,HOLD
727,174.460007,FLAT,HOLD
728,174.460007,FLAT,HOLD
729,174.460007,FLAT,HOLD
730,175.009995,FLAT,HOLD
731,175.009995,FLAT,HOLD
732,175.009995,FLAT,HOLD
733,176.619995,FLAT,HOLD
734,176.619995,FLAT,HOLD
735,176.619995,FLAT,HOLD
736,177.789993,FLAT,HOLD
737,177.789993,FLAT,HOLD
738,177.789993,FLAT,HOLD
739,175.160004,FLAT,HOLD
740,175.160004,FLAT,HOLD
741,175.160004,FLAT,HOLD
742,179.630005,FLAT,HOLD
743,179.630005,FLAT,HOLD
744,179.630005,FLAT,HOLD
745,179.220001,FLAT,HOLD
746,179.220001,FLAT,HOLD
747,179.220001,FLAT,HOLD
748,184.029999,FLAT,HOLD
749,184.029999,FLAT,HOLD
750,184.029999,FLAT,HOLD
751,183.880005,FLAT,HOLD
752,183.880005,FLAT,HOLD
753,183.880005,FLAT,HOLD
754,185.410004,FLAT,HOLD
755,185.410004,FLAT,HOLD
756,185.410004,FLAT,HOLD
757,182.149994,FLAT,HOLD
758,182.149994,LONG,BUY
759,182.149994,LONG,HOLD
760,182.990005,LONG,HOLD
761,182.990005,LONG,HOLD
762,182.990005,LONG,HOLD
763,185.240005,FLAT,SELL
764,185.240005,LONG,BUY
765,185.240005,LONG,HOLD
766,185.820007,LONG,HOLD
767,185.820007,LONG,HOLD
768,185.820007,LONG,HOLD
769,190.600006,LONG,HOLD
770,190.600006,FLAT,SELL
771,190.600006,FLAT,HOLD
772,189.029999,FLAT,HOLD
773,189.029999,FLAT,HOLD
774,189.029999,FLAT,HOLD
775,188.979996,LONG,BUY
776,188.979996,LONG,HOLD
777,188.979996,LONG,HOLD
778,191.179993,LONG,HOLD
779,191.179993,LONG,HOLD
780,191.179993,LONG,HOLD
781,170.759995,FLAT,SELL
782,170.759995,FLAT,HOLD
783,170.759995,FLAT,HOLD
784,166.660004,FLAT,HOLD
785,166.660004,LONG,BUY
786,166.660004,FLAT,SELL
787,159.320007,FLAT,HOLD
788,159.320007,FLAT,HOLD
789,159.320007,LONG,BUY
790,159.809998,LONG,HOLD
791,159.809998,LONG,HOLD
792,159.809998,LONG,HOLD
793,162.139999,LONG,HOLD
794,162.139999,LONG,HOLD
795,162.139999,LONG,HOLD
796,163.589996,LONG,HOLD
797,163.589996,LONG,HOLD
798,163.589996,FLAT,SELL
799,161.850006,FLAT,HOLD
800,161.850006,FLAT,HOLD
801,161.850006,FLAT,HOLD
802,162.289993,FLAT,HOLD
803,162.289993,FLAT,HOLD
804,162.289993,FLAT,HOLD
805,161.490005,FLAT,HOLD
806,161.490005,FLAT,HOLD
807,161.490005,FLAT,HOLD
808,162.729996,FLAT,HOLD
809,162.729996,FLAT,HOLD
810,162.729996,FLAT,HOLD
811,163.949997,FLAT,HOLD
812,163.949997,FLAT,HOLD
